0,0,0
-0.490811348,0.20350714027881622,0.057460841
-0.496796846,0.17238251864910126,-0.01316811
-0.411802679,-0.045489833,-0.003591303
-0.440533102,0.9528923034667969,0.015562310814857483
-0.493205547,0.29568392038345337,0.008379706
-0.499191046,0.090979666,0.040701430290937424
-0.533906996,0.6320692300796509,-0.004788403
-0.509964943,-0.178368032,-0.057460841
-0.511162043,-0.758961916,-0.191536129
-0.501585245,0.42616790533065796,0.25977087020874023
-0.48482585,-0.071826048,-0.159214407
-0.501585245,0.070628949,-0.032321721
-0.578199685,0.088585466,0.001197101
-0.466869324,0.11851298063993454,0.013168109580874443
-0.501585245,0.092176765,-0.086191259
-0.52073884,0.11851298063993454,-0.096965171
-0.508767843,0.1735796183347702,-0.06584055
-0.442927301,0.15322890877723694,-0.092176765
-0.493205547,0.1280897855758667,-0.110133275
-0.502782345,0.15682020783424377,-0.094570965
-0.476446152,0.10893617570400238,-0.107739076
-0.500388145,0.1472434103488922,-0.122104287
-0.508767843,0.13407529890537262,-0.111330383
-0.518344641,0.14844051003456116,-0.126892686
-0.514753342,0.11971008777618408,-0.130484
-0.515950441,0.13766659796237946,-0.154426008
-0.526724398,0.21188685297966003,-0.14963761
-0.530315697,0.19033902883529663,-0.140060797
-0.537498295,0.2190694510936737,-0.14724341
-0.497993946,0.20231004059314728,-0.164002821
-0.463278025,0.22864626348018646,-0.177170932
-0.496796846,0.21188685297966003,-0.169988319
-0.500388145,0.2561795711517334,-0.174776718
-0.447715729,0.2322375625371933,-0.158017308
-0.478840351,0.23942017555236816,-0.159214407
-0.459686726,0.2298433631658554,-0.14963761
-0.447715729,0.22744916379451752,-0.16879122
-0.432153404,0.23942017555236816,-0.112527482
-0.434547603,0.2537853717803955,-0.132878199
-0.44532153,0.2537853717803955,-0.113724582
-0.429759204,0.243011475,-0.118512981
-0.450109929,0.2298433631658554,-0.107739076
-0.421379507,0.24899697303771973,-0.049081136
-0.435744703,0.26575639843940735,-0.067037649
-0.438138902,0.2717418968677521,-0.094570965
-0.462080926,0.28371289372444153,-0.04309563
-0.421379507,0.3208230137825012,-0.064643443
-0.444124401,0.32441434264183044,-0.04189853
-0.470460624,0.2849099934101105,-0.046686932
-0.460883826,0.31124621629714966,-0.025139118
-0.44532153,0.29209262132644653,-0.015562311
-0.439336002,0.30526071786880493,-0.022744916
-0.507570744,0.3232172429561615,-0.039504327
-0.48243165,0.29807811975479126,-0.011971008
-0.507570744,0.28371289372444153,-0.023942016
-0.505176544,0.2669534981250763,-0.04309563
-0.469263524,0.3076549172401428,-0.032321721
-0.529118598,0.25737667083740234,-0.049081136
-0.517147541,0.29807811975479126,-0.003591303
-0.48243165,0.2908954918384552,-0.023942016
-0.477643251,0.31842881441116333,-0.050278235
-0.495599747,0.2968810200691223,-0.04189853
-0.450109929,0.2753331959247589,-0.031124622
-0.458489627,0.2908954918384552,-0.015562311
-0.477643251,0.3016694188117981,-0.026336219
-0.435744703,0.2693476974964142,-0.01316811
-0.448912829,0.29209262132644653,-0.031124622
-0.451307029,0.272938997,-0.031124622
-0.432153404,0.272938997,-0.033518825
-0.435744703,0.27413609623908997,-0.027533319
-0.444124401,0.27413609623908997,-0.049081136
-0.411802679,0.25977087020874023,-0.034715924
-0.420182407,0.29209262132644653,-0.059855044
-0.434547603,0.272938997,-0.051475335
-0.428562105,0.27413609623908997,-0.070628949
-0.40821138,0.2944868206977844,-0.049081136
-0.432153404,0.29209262132644653,-0.10055647
-0.453701228,0.27054479718208313,-0.077811554
-0.44532153,0.272938997,-0.093373865
-0.456095427,0.304063618,-0.10055647
-0.460883826,0.31603461503982544,-0.112527482
-0.448912829,0.26096799969673157,-0.110133275
-0.495599747,0.30286651849746704,-0.1316811
-0.494402647,0.31124621629714966,-0.134075299
-0.460883826,0.2944868206977844,-0.126892686
-0.518344641,0.304063618,-0.1316811
-0.523133099,0.2932897210121155,-0.124498487
-0.468066424,0.3232172429561615,-0.130484
-0.489614248,0.3064578175544739,-0.164002821
-0.459686726,0.3124433159828186,-0.196324542
-0.453701228,0.2885012924671173,-0.099359371
-0.448912829,0.3411737382411957,-0.116118781
-0.459686726,0.3447650372982025,-0.150834709
-0.452504128,0.3256114423274994,-0.126892686
-0.453701228,0.3172317147254944,-0.132878199
-0.438138902,0.30885201692581177,-0.104147777
-0.466869324,0.33997663855552673,-0.134075299
-0.430956304,0.35075053572654724,-0.113724582
-0.451307029,0.35673606395721436,-0.114921682
-0.451307029,0.29209262132644653,-0.095768064
-0.420182407,0.3280056416988373,-0.076614454
-0.453701228,0.3579331636428833,-0.069431849
-0.447715729,0.35434186458587646,-0.067037649
-0.420182407,0.3100491166114807,-0.051475335
-0.451307029,0.3471592366695404,-0.064643443
-0.470460624,0.33039984107017517,-0.039504327
-0.433350503,0.3579331636428833,-0.032321721
-0.451307029,0.3208230137825012,-0.032321721
-0.471657723,0.3280056416988373,-0.04189853
-0.44651863,0.3579331636428833,-0.016759412
